Date,AAPL,MSFT,AMZN,BRK-B,FB,JPM,JNJ,GOOG,XOM,BAC,UNH,V,WFC,PFE,HD,T,VZ,CSCO,CVX,INTC,PG,MA,BA,MRK,C,KO,CMCSA,NVDA,DIS,DWDP,PEP,NFLX,ABBV,ORCL,WMT,AMGN,MDT,MCD,ADBE,MMM,IBM,PM,HON,UNP,ABT,MO,ACN,GE,TXN,CRM,COST,NKE,LLY,BMY,PYPL,QCOM,UTX,TMO,GILD,AVGO,BKNG,LOW,USB,UPS,CAT,SLB,GS,COP,LMT,NEE,CVS,AXP,SBUX,BIIB,ANTM,TJX,BDX,PNC,AET,EOG,MS,AMT,ADP,AGN,CSX,DHR,CELG,CB,MDLZ,ISRG,FDX,SCHW,CME,OXY,CL,WBA,BLK,DUK,RTN,CHTR,SPG,ATVI,SYK,INTU,GD,BK,NOC,SPGI,MU,ESRX,ILMN,NSC,VLO,BSX,AIG,PSX,DE,COF,EMR,FOXA,TGT,CCI,D,MET,HUM,CI,VRTX,ICE,SO,PX,CTSH,MMC,ZTS,GM,ITW,EXC,PLD,PRU,HPQ,BBT,KMB,AMAT,PGR,ECL,MPC,SHW,MAR,BAX,HCA,DAL,WM,ETN,AON,ROST,F,AFL,APD,SYY,AEP,FIS,STZ,JCI,TRV,EA,ALL,LYB,ADI,STI,EQIX,WMB,KHC,KMI,LUV,APC,FISV,ADSK,HAL,TEL,STT,EBAY,ROP,PSA,EL,SRE,REGN,CNC,EW,MCO,VFC,APH,YUM,ORLY,GIS,DG,GLW,ADM,PPG,PXD,DFS
2015-07-17,122.2879,43.2474,483.0100,143.8800,94.9700,64.2516,91.5782,672.9300,73.1947,17.2247,117.7042,69.2834,52.7500,31.1280,106.7552,29.9536,41.3597,25.4761,81.3796,26.8263,73.9253,94.0462,134.3912,53.4382,56.4120,37.3559,30.4766,19.6129,113.6724,,87.9208,114.7700,62.5862,38.5400,67.2707,149.9596,72.0740,89.0139,82.1000,144.2835,152.2671,75.4049,98.6380,90.2857,46.6437,47.4080,94.6821,24.7130,45.4703,72.8100,134.0862,54.2837,80.3247,64.1792,,57.0727,102.3885,134.2083,109.7316,126.5505,1216.0000,63.7276,42.7182,88.4863,75.4675,76.4991,203.2406,52.3612,184.5470,94.4922,102.5498,75.3947,52.6012,404.6600,150.6022,65.5173,140.8843,92.3157,109.3867,78.7543,37.6000,91.2092,76.9212,308.1253,30.1836,66.5302,134.5200,96.6031,39.6637,163.2698,165.4815,33.8555,85.9467,62.3022,62.7264,89.7968,327.6401,63.8148,94.0353,185.6700,160.7852,25.3190,94.4192,103.3346,140.4652,40.4413,160.6425,100.7629,20.1200,91.2400,239.7600,79.5153,60.9636,17.9400,60.0793,75.4821,90.2902,85.2534,47.1767,32.6531,75.6886,71.9852,61.0921,41.0486,183.7435,153.2906,134.1700,44.2310,37.2666,108.1420,59.7331,54.9708,46.6861,26.6486,87.2332,29.7077,35.7536,79.8862,13.3102,37.1220,101.3940,16.9520,29.2307,108.8189,53.3110,257.2336,74.3250,36.0513,92.3571,42.2836,44.9648,58.1703,98.3299,50.6621,12.0967,28.5166,126.2011,33.6664,49.5732,61.4658,113.7991,36.0425,95.5947,73.4700,63.6414,86.0476,57.7749,41.4609,236.4652,47.4312,71.3343,32.8816,33.7800,71.8132,44.0200,52.1900,37.8658,58.1763,74.8147,28.2841,173.5834,177.1455,84.9883,93.3731,551.9800,75.1700,77.1500,108.1292,66.8687,52.8089,59.1140,238.6900,51.4148,77.4303,17.6377,43.5836,106.2717,128.0672,55.3438
2015-07-20,124.5993,43.5257,488.1000,144.5100,97.9100,64.2980,91.8435,663.0200,72.4416,17.2437,116.5637,71.0624,52.8501,31.2789,105.7667,29.8595,41.8030,25.3405,81.1961,26.4895,73.8803,95.2012,134.2813,53.6018,56.5080,37.4736,30.5003,19.2514,114.3610,,88.4023,110.5500,63.3105,38.0916,67.0048,150.9424,72.1583,89.0047,82.0900,144.6795,152.8937,75.2116,99.4137,91.1105,46.7933,47.8445,94.9083,24.6223,46.1428,72.7700,134.4199,54.4425,80.7844,64.8090,40.4700,56.5848,102.1481,134.6236,109.6760,127.4784,1247.9100,63.2086,42.7089,88.4773,74.6416,76.3254,203.1737,51.7845,188.1704,94.0364,103.3319,75.4708,53.0923,408.9300,148.7030,65.8604,140.9889,92.9884,108.1080,76.2400,37.4503,91.3127,76.7158,309.6259,30.0148,66.4252,135.2300,96.6773,39.5879,165.8698,165.4620,34.0502,86.0415,60.8642,63.0052,89.7030,326.3094,63.5545,93.9129,187.5100,160.6710,25.7506,94.5826,103.1991,140.8054,40.5924,161.4410,101.8015,18.8900,91.8900,240.0200,79.6541,59.7343,17.8800,60.0699,74.6569,89.5918,85.6750,47.3113,32.5090,75.2775,72.7841,60.7763,40.9486,182.4887,152.8109,133.4700,44.1910,37.1039,107.8648,59.6345,55.0461,47.8386,26.5182,87.6458,29.6190,35.8894,79.7872,13.3496,37.4219,101.8811,16.9520,28.7448,108.8093,52.3555,258.7904,74.4493,36.3408,92.2878,41.4839,44.8263,58.2954,98.2434,51.2048,11.9979,28.5027,125.3024,33.5923,49.4131,61.6288,113.9343,35.9580,95.2883,74.7900,63.7544,84.9267,57.3402,41.3776,242.5137,46.0084,71.7643,32.3557,33.3427,70.5884,44.0700,51.8500,38.5570,58.3447,75.2105,28.5700,173.6129,178.6991,84.8446,93.0266,561.1700,74.6000,77.0050,108.2826,67.2192,52.8380,59.2821,240.2000,51.3155,78.1426,17.4806,43.6017,105.3687,124.2759,55.8209
2015-07-21,123.3540,43.8597,488.0000,143.6000,98.3900,64.1495,91.8161,662.3000,72.3530,17.2057,114.8626,70.3977,52.7591,31.1901,106.1863,29.5772,40.8209,25.1688,82.0348,26.1436,73.3769,94.6629,132.7072,53.3019,56.7481,37.3016,30.4766,19.3393,114.1028,,88.0571,112.5100,63.0780,37.7482,66.6749,150.3546,71.7272,88.8495,81.1900,143.4272,143.9348,75.1501,98.5071,91.5831,46.5128,47.7020,94.5973,24.3592,46.2717,73.8300,134.3272,54.3751,78.6699,63.7902,39.3500,57.7823,94.9641,134.9202,109.2863,127.3553,1235.2000,62.9148,42.6157,88.8127,74.6144,77.0382,202.3223,51.7113,186.3541,93.1065,102.8012,75.1377,53.0829,409.5000,147.9338,65.3172,140.3704,92.6801,108.0596,75.6530,37.4877,91.2092,76.0063,308.8951,29.8834,65.8328,136.2400,96.3619,39.8341,168.3632,165.8023,33.9918,85.0591,60.8295,62.5591,89.7124,325.1265,62.8172,92.1149,185.2700,159.6433,25.5936,95.2364,102.7345,138.2351,41.6974,158.5321,101.8784,18.8800,93.4200,237.5400,79.4968,59.5099,17.7600,60.0324,74.3395,88.9307,85.9280,46.7731,32.1920,73.5348,71.7188,60.3202,41.0415,182.1848,151.1722,130.9700,44.2272,37.0097,106.6541,60.6894,55.0367,47.9753,26.4226,86.4267,29.0779,36.4868,79.8412,13.4417,37.5037,101.4752,17.0093,28.5205,108.6163,52.0097,258.1812,73.2727,36.5241,91.4062,42.0108,44.5492,57.1875,98.0610,51.2339,11.9485,28.6138,123.6346,33.6201,48.8348,61.1877,113.0358,35.7422,97.0248,73.6800,63.7450,84.7767,57.4234,41.4887,241.2573,44.9885,71.8628,31.9457,33.7314,71.3174,43.6750,52.1200,39.6364,58.3353,75.3519,28.6000,171.6314,179.3151,85.5250,91.8139,560.0000,71.7800,78.0300,107.7168,68.3354,52.5853,59.6118,239.7100,51.6586,77.1704,17.3327,43.1026,102.8592,123.2981,55.6057
2015-07-22,118.1368,42.2455,488.2700,143.5200,97.0400,65.0593,91.6697,662.1000,72.4682,17.5578,114.6250,70.3488,53.2780,30.9593,107.1562,29.3205,40.3690,24.8885,81.6941,26.0389,73.2537,94.8293,134.0525,52.8114,57.9387,37.0390,30.5857,18.9631,114.1219,,88.2751,111.5000,63.0959,37.6051,67.0598,150.8597,71.9896,89.0869,80.7300,143.1049,141.5340,75.1325,97.8903,90.5266,47.6532,48.0672,96.4254,24.1596,45.4150,73.8700,135.6617,54.9045,79.4146,64.2533,38.3900,56.9396,93.8916,138.4694,108.9708,122.6970,1233.9700,63.9098,42.8114,88.1509,72.3820,77.9155,203.9963,51.1071,186.0238,93.7173,103.6605,75.1758,53.5457,391.7400,147.2880,65.3934,140.8462,93.2313,110.3167,74.4399,37.9180,90.8235,76.2677,307.2873,29.6114,65.8852,138.2600,98.8758,40.0045,183.2932,163.7997,34.3032,85.2659,60.1798,62.6152,90.6315,323.4446,62.7739,91.3053,186.0600,160.1879,25.4563,94.7364,103.2862,137.2241,42.2452,158.0663,102.3112,18.0000,94.0800,217.4900,78.9879,59.8240,18.0200,60.5389,74.2035,88.2883,85.8718,46.4322,32.3649,74.0174,71.5591,60.2851,40.9344,182.4299,150.9524,131.0200,44.5307,37.0439,106.4230,61.3105,55.1780,48.8544,26.3443,84.0072,29.0779,36.3329,79.8772,13.4899,37.8036,101.2136,16.6849,28.6139,107.9216,51.9369,264.6602,73.5884,36.3890,92.3868,42.5471,44.1520,56.7140,97.8594,51.6410,11.8744,28.6509,123.0417,33.5460,49.1195,61.5042,115.3353,35.0992,97.7863,72.9200,64.3758,84.4678,54.2507,41.4146,241.8945,44.0345,70.4474,31.5178,34.1298,70.6273,43.9850,52.0000,39.3334,57.7086,76.1719,28.4500,171.6608,179.9044,85.6017,92.0601,556.5300,71.3800,78.3600,107.7743,68.4184,55.2004,60.0759,240.6500,52.0379,77.4014,17.3604,43.2750,102.7451,124.7148,55.6712
2015-07-23,118.0802,42.7743,482.1800,142.1800,95.4400,64.6508,91.6880,644.2800,71.8923,17.3008,113.4085,70.1338,52.9958,30.8706,106.8671,29.0296,40.2821,25.3224,81.1961,26.0298,73.1359,93.1457,133.7230,52.7568,57.4874,36.9846,29.6231,19.2025,113.6150,,88.0026,110.1000,63.0601,37.2044,66.4640,150.7220,71.9709,88.6395,80.6400,137.6628,142.7520,75.0535,97.4977,85.3738,47.8589,47.9425,96.5102,23.8239,46.5297,72.2100,134.9388,54.8611,79.7639,63.2066,37.0100,54.8019,93.5125,139.0033,109.1749,124.9504,1228.9600,64.1562,42.5412,87.1355,69.7684,78.6101,201.8918,50.1459,186.0605,93.0518,102.9226,73.2914,53.4229,385.0500,147.3925,65.0408,140.9985,92.5119,108.5440,74.6650,37.3568,92.1970,75.5675,306.8975,28.9361,66.7776,139.0100,98.7459,39.8814,185.7331,162.2055,34.0210,83.2666,60.3704,62.6526,89.5436,320.1547,62.0713,97.1607,183.7600,159.3096,25.4465,94.4576,103.7991,136.8272,41.9996,157.3249,102.4170,18.7000,93.0600,219.9400,77.2392,58.9715,17.6100,60.1637,73.8045,86.8357,85.0472,46.2169,31.9230,72.9717,73.9115,59.8466,40.5202,181.0869,154.2398,130.8500,43.8722,36.8127,106.4692,61.3795,55.0367,48.6883,27.3877,83.8384,27.7118,36.1338,79.5352,13.6916,37.6763,100.6994,16.9043,28.5579,107.3330,51.2634,261.5561,71.3787,36.6399,92.4363,42.4906,45.3343,56.2762,97.5233,51.2630,12.0308,28.6416,122.9583,33.4719,48.5679,60.0176,113.5865,34.9860,97.7863,71.8100,64.3664,82.7822,55.5457,41.0811,241.7509,43.5410,69.2380,31.1524,35.4515,70.5107,43.3350,52.3450,40.0815,57.1849,75.1257,28.4300,170.4935,179.5562,85.4388,90.9111,556.6100,70.6200,78.1250,107.1893,68.8796,54.6949,59.0736,240.6700,51.5413,76.8335,17.3604,43.5836,100.4068,125.4931,53.5567
2015-07-24,117.4576,42.6166,529.4200,141.2500,96.9500,63.9731,90.7272,623.5600,70.8290,17.0344,112.0875,73.1151,52.6043,30.4090,105.9345,29.3376,40.0126,25.6750,79.1518,25.5428,72.7643,93.8015,131.8468,52.1572,56.3640,36.6224,29.4808,18.9777,113.7202,,87.3758,109.3400,60.8782,37.2044,65.6116,145.6612,71.2306,87.7357,80.9800,137.5063,141.0044,74.3682,96.0491,85.8279,47.7187,47.9158,95.3323,23.3612,45.1663,73.9200,134.3735,54.3751,77.8884,61.1133,37.0000,54.6777,91.8205,136.3735,104.6932,121.6460,1197.4200,63.6634,42.1871,85.9024,69.0605,75.7588,198.3524,48.3365,184.4185,93.2433,103.2028,72.2350,54.1124,300.0300,143.2616,64.2783,140.1706,91.8766,106.5581,73.5301,37.0388,91.0586,74.4845,300.3298,28.8986,65.8253,134.9000,98.7367,39.7962,182.0265,159.5322,33.8750,83.3010,59.2702,62.6152,89.1966,315.5063,62.1840,97.8103,184.3300,162.1817,25.6819,97.0726,103.2572,134.7672,41.2913,156.6594,101.5322,18.3400,92.2900,221.1000,76.7581,58.9536,17.3600,59.6947,71.6645,86.0536,73.8881,45.4633,32.3361,71.6848,73.1747,60.1623,40.0918,178.1755,145.6065,125.5000,43.7138,36.7270,104.4175,60.7288,54.8578,48.3367,27.0051,82.7787,27.4191,36.0795,79.0672,13.5075,37.0675,100.8889,16.5704,28.5111,105.6831,51.2543,258.3069,70.8048,36.3215,91.9510,41.4933,45.1034,54.6324,97.2449,51.0692,11.8497,28.6694,120.5030,33.3423,48.5768,60.0752,112.4947,34.3914,97.7584,72.2900,64.3287,79.7551,54.1027,41.0533,247.7366,43.2943,68.9403,31.0633,34.0132,69.6067,42.9950,51.7800,39.5039,56.3899,71.0447,28.2300,168.8260,180.2973,84.7200,90.8382,541.8500,69.0400,77.5500,107.2468,68.7228,54.3060,58.3270,241.8500,51.3968,76.4389,17.1755,42.8303,98.1445,123.2282,52.2187
2015-07-27,115.8254,42.0693,531.4100,140.7200,94.1700,63.1376,89.9311,627.2600,70.2265,16.8155,112.0304,72.1963,52.4313,30.4800,105.4496,29.3633,39.8301,25.5033,77.8763,25.8068,72.4743,92.3920,129.0737,51.7757,55.6534,36.7129,28.9782,18.8703,113.0890,,86.9034,106.4300,62.0050,36.7370,65.4283,152.0446,70.9026,87.6809,79.9300,136.9354,140.4042,75.1413,94.9930,85.6240,47.3821,48.0583,94.5973,23.5427,45.1663,72.4600,133.6877,53.7687,77.3644,59.5572,36.3900,54.9793,91.4137,135.4639,102.5684,118.0198,1186.0800,63.5308,41.7399,86.2379,68.3527,74.7170,196.1235,47.0002,184.5378,94.3555,102.5303,71.3023,53.8196,309.4300,143.8693,64.1829,139.2475,91.1012,106.7809,71.6028,36.7114,90.7670,74.4284,318.6199,28.6266,65.4053,132.5600,99.2561,39.7962,181.3832,160.1446,33.1646,82.3444,58.6985,62.8956,88.5120,310.7286,63.3203,98.2245,181.8800,163.1654,25.1228,96.1593,101.6215,134.5688,40.8569,154.5301,95.7719,18.1200,91.1000,217.2700,76.6100,57.7691,17.1100,59.3195,69.5698,84.9642,73.6539,45.2660,31.8654,71.0413,73.2901,60.6448,39.6991,180.2831,145.7864,123.2300,43.2346,37.2067,103.3454,59.8908,54.6883,48.3270,26.9964,81.8315,27.1707,36.1609,78.3292,13.2620,36.7676,101.3579,16.5800,28.4738,104.5831,49.5616,257.2626,70.6900,36.3794,91.1585,41.3333,45.3158,54.1142,97.0048,50.4779,11.9814,28.4888,119.3541,33.1385,49.5910,59.5861,113.3739,34.2498,98.0556,71.2200,64.4041,79.2961,53.5477,40.6919,248.2570,42.6774,69.8155,31.3931,34.1007,68.0320,42.5300,51.0500,38.8032,55.9783,70.5264,28.0000,161.1160,181.1812,83.2537,91.5038,540.0300,69.1000,76.3600,105.8082,68.1786,53.2269,57.8359,239.8400,51.4329,75.9383,17.0553,42.8938,97.3270,121.1330,51.6854
2015-07-28,116.4009,42.0600,526.0300,143.2200,95.2900,63.1747,90.6082,628.0000,73.0795,17.0153,115.4898,73.0564,52.2583,31.3765,107.1003,29.3718,39.8823,25.5033,80.7243,26.3621,72.7099,93.1457,129.7876,52.2572,56.0471,36.7220,29.5946,19.2807,113.2899,,87.3122,106.9000,63.6950,37.4715,66.0882,158.6576,72.5988,88.8587,80.5900,139.1454,141.2692,75.2028,97.3856,89.5443,47.6158,49.2163,95.8223,23.6788,46.1335,73.7900,133.9657,54.6061,78.7710,59.8907,37.6000,55.9728,91.5062,137.0754,104.9159,121.5892,1208.0900,64.2510,41.6747,90.6078,70.5851,75.3933,197.2905,48.4756,186.7944,94.8934,104.2770,71.4831,53.9708,319.9300,146.4334,64.6786,142.6257,91.6898,108.7958,75.1835,36.7114,90.9552,75.2314,330.8198,29.1518,66.2902,135.4200,99.8313,40.5253,180.0865,164.7038,33.5539,82.8701,60.3098,63.9143,90.2376,311.2831,63.4331,98.7423,184.6700,163.6836,25.2209,97.6879,102.2409,136.3453,41.1685,155.2716,94.6275,19.7500,92.3800,217.8200,78.5715,58.3883,17.5100,59.7135,71.3199,86.1002,73.6914,46.4681,32.3073,71.9708,73.0238,61.5131,40.1775,180.8810,145.7564,128.3000,43.2060,37.2923,106.6356,60.3049,54.0290,47.7116,27.2312,83.2195,27.4989,36.5320,79.2022,13.2707,36.7131,102.1969,16.8089,28.4364,109.7741,49.6071,264.8052,71.3501,36.7557,91.4161,42.2554,46.3319,54.9361,97.1297,50.4101,12.2120,28.8592,123.0602,33.3608,49.7244,59.8642,113.7604,34.3914,98.3806,71.8000,64.5735,81.5996,54.5652,40.9421,250.5544,43.6808,70.6636,31.7050,35.0433,70.8120,42.8200,50.8900,39.6932,56.7453,71.7893,28.3300,161.1160,181.6188,84.3558,91.5221,552.4500,69.6700,77.9000,105.2615,69.7836,54.9768,58.4884,240.9500,51.9656,75.7554,16.9814,43.8831,101.6330,126.5107,51.5637
2015-07-29,116.0330,42.9413,529.0000,142.9200,96.9900,64.0009,91.2579,631.9300,73.6643,17.2818,115.4898,74.2978,52.7682,31.7404,108.5272,29.6798,40.4646,25.6750,81.4669,26.4076,73.0634,94.6824,131.9201,53.1838,56.5752,36.7582,29.6278,19.5152,114.6096,,87.6937,107.0800,63.2837,37.9581,66.2074,157.4911,72.9830,89.6621,80.2500,139.4584,142.1871,75.0710,98.6380,91.3144,47.7280,48.4592,96.5385,23.8239,46.3362,73.8800,134.7350,55.3039,78.2286,60.1037,37.9500,56.0349,91.8667,138.0344,107.3655,121.7407,1219.4300,65.1418,41.9356,91.4691,70.1768,76.6636,197.8645,49.0881,190.9407,95.3492,105.9676,72.0446,54.3202,313.3400,147.4495,66.2036,144.6336,92.0728,109.0767,76.0542,36.8891,90.6165,76.8745,329.3484,29.5364,68.1724,132.1400,100.1745,40.8094,180.0965,167.0952,33.8847,83.6027,61.3839,64.4189,90.5752,314.0554,63.4158,102.7996,184.3500,163.7802,25.4857,98.0437,102.1248,141.7031,41.3480,164.8727,97.5894,19.8700,91.2900,217.1900,79.5430,59.2587,17.3200,60.5389,72.5713,87.1802,74.6002,46.8359,32.6723,73.1415,72.8995,61.9692,40.8558,180.7732,145.2968,125.6200,43.4656,37.3180,107.1439,61.3795,54.5753,47.2721,27.7789,83.7822,27.6231,36.7855,80.6063,13.2839,36.9039,102.3863,16.7422,28.3990,111.2697,50.7902,269.6016,73.6554,37.1513,92.6741,41.5686,46.8307,55.2131,97.8210,51.1661,12.6484,29.8825,124.2832,33.5738,49.7689,60.6506,114.6203,34.7217,98.8357,72.1800,65.0067,82.7469,54.3802,41.2108,250.5723,44.4210,70.2937,31.8476,34.5185,74.1460,43.9050,50.0900,40.9905,56.7079,72.0249,28.7500,163.5879,181.1902,85.8892,91.7227,546.2700,69.2100,76.8800,105.8178,70.1065,55.4629,59.0400,241.7100,51.9115,76.1116,17.1385,43.6834,103.2014,130.2622,51.8351
2015-07-30,115.4480,43.4886,536.7600,142.8500,95.2100,64.0938,91.3585,632.5900,73.5491,17.2533,114.5774,74.6595,52.9411,31.7138,108.6111,29.7740,40.5602,25.5846,81.2747,26.3166,70.1361,96.3269,130.8859,53.1657,56.5848,36.7311,29.5709,19.5641,114.7913,,87.7846,111.5600,62.7382,37.8245,66.1432,157.6932,73.3578,90.5385,81.2900,139.5689,142.0724,75.0183,98.4884,90.5452,47.4569,48.2810,96.7363,23.6969,46.5959,73.3600,134.6608,55.3472,77.7229,59.7054,38.4500,57.1348,93.1334,137.5401,109.3976,120.8602,1222.0600,65.2555,41.9822,91.9315,71.1024,76.3254,198.2089,48.3179,189.3996,95.6227,105.4912,72.4444,54.8397,317.0000,147.0886,66.3561,144.6431,92.1849,110.5782,76.8368,36.8985,89.3276,74.8112,320.4616,29.5083,68.8848,131.8800,100.7311,42.8640,179.8732,166.4925,34.2448,83.6027,61.8517,63.5685,90.5377,313.0481,63.7107,103.4021,187.9600,163.4904,25.5642,97.9091,102.3377,142.0055,41.6502,166.7454,98.8973,19.9000,90.2500,218.8700,79.3858,57.6345,17.2500,60.5296,71.7461,87.0685,76.3617,46.6295,32.7011,73.2220,72.3225,62.3201,40.5774,180.0772,143.7880,135.4600,43.7214,38.0118,105.6097,62.2273,54.7542,47.4186,27.7441,83.7259,28.0755,36.3872,80.7053,13.4242,36.9039,103.3515,16.7612,28.4924,112.0223,49.0884,268.7506,69.4848,38.6085,92.0797,41.4274,47.2925,55.0612,98.1666,51.1273,12.5569,29.6510,131.8806,33.3978,50.1070,63.1537,114.9778,34.8538,98.9007,72.3000,65.1197,83.0911,54.4079,41.4054,253.5876,43.5739,71.4666,31.6579,35.2863,74.4862,43.7900,50.6000,40.0436,56.7733,72.7129,28.3700,163.8822,181.2705,85.8030,91.9689,547.1000,69.9300,76.5500,106.9687,70.7153,55.3268,59.2082,238.1500,52.6068,77.1127,17.2217,43.4021,103.1539,129.6436,52.6584
2015-07-31,114.4386,43.3216,536.1500,142.7400,94.0100,63.6203,91.6971,625.6100,70.1822,17.0153,115.3758,73.6429,52.6862,32.0067,109.1427,29.7226,40.6645,25.6931,77.2997,26.3530,69.5108,95.3383,131.9475,53.5654,56.1812,37.2020,29.5946,19.4957,114.7626,,87.5302,114.3100,62.6041,38.1012,65.9782,162.1937,73.4609,91.1685,81.9900,139.3572,142.9815,75.1413,98.1800,90.4432,47.3821,48.4413,97.1604,23.6788,46.3548,73.3000,134.6608,55.4483,77.6953,60.7984,38.7000,57.1170,92.7451,137.9454,109.3605,118.4837,1243.5700,65.7293,42.1219,92.8018,71.3565,75.6857,196.1713,46.7126,189.9775,95.9053,105.0522,72.3872,54.7169,318.7800,146.4998,66.5467,144.7858,91.7271,109.4352,75.5161,36.4666,89.4781,74.4751,322.6833,29.3394,68.6598,131.2500,100.8980,42.7315,177.7232,166.6383,33.9431,82.7667,60.8122,63.5685,90.6221,310.8025,64.3786,102.6961,185.8600,164.4390,25.2993,98.3225,102.3668,140.8999,41.1477,164.4639,97.8491,18.5100,90.0700,219.3000,78.0256,59.2228,17.3400,60.1450,72.0907,88.0555,76.1743,46.4232,33.1334,73.1505,72.7131,62.8902,39.7991,178.4990,143.9478,135.0000,43.5286,38.3116,105.4895,62.2076,54.5658,47.8386,27.3964,83.9041,28.4658,36.7583,79.5262,13.3803,36.5949,103.7124,16.5609,28.5018,111.7425,49.7527,268.5959,69.4561,38.6760,92.1293,41.7191,47.2279,54.6105,97.0399,51.5247,12.3324,29.6556,132.0382,33.6294,50.3294,62.7509,115.9634,35.8542,98.5478,71.5500,64.9219,82.8087,53.9547,41.0811,250.2941,43.1627,71.7012,31.3054,35.1794,72.2700,43.4300,50.5800,39.5701,56.9791,72.1569,28.1200,164.0783,183.1991,85.4004,92.8078,553.6600,70.1300,76.0800,105.9137,71.1120,54.8407,59.0333,240.3100,52.5616,77.3629,17.2679,43.0390,103.0208,126.4808,52.2187
2015-08-03,111.7403,43.4237,535.0300,142.3300,94.1400,63.6203,91.5232,631.2100,69.1633,16.9107,114.8911,74.0632,52.7226,32.0866,109.0121,29.6542,40.8209,25.6389,74.7836,26.4440,69.2389,95.3774,131.5082,53.6472,56.1620,37.6185,29.9740,19.8279,115.8338,,88.5295,112.5600,62.3537,37.8817,66.1616,161.2753,73.0954,90.7667,81.4000,138.2338,140.0864,75.2555,97.8529,89.4052,47.2045,48.6908,97.2546,23.4701,46.4568,72.4400,134.8647,55.2606,77.3552,60.5205,39.3900,57.1525,91.9222,136.8678,110.9750,119.1086,1240.4800,65.3029,42.0008,93.1554,70.1132,75.0095,195.8078,46.1280,190.6105,98.1935,105.3792,72.3111,54.9625,324.3800,145.0849,66.1082,145.0523,91.3908,110.2295,74.7823,36.3915,89.7133,74.7926,326.3569,29.2081,68.4874,131.4700,102.7255,43.0723,175.4998,166.0453,33.7680,83.5682,60.1192,63.9423,89.9469,309.3054,65.0204,102.5172,187.3100,165.4666,25.0345,97.5918,101.6699,140.6542,41.1477,163.6559,97.3394,19.0000,89.2300,216.7000,76.8043,58.3742,17.1100,60.1731,71.3471,86.9847,76.4835,46.0464,33.0278,71.8457,72.6865,62.9078,39.7919,178.8029,143.2484,136.9900,43.8798,38.5086,105.0182,61.9907,54.5093,47.3503,27.5442,83.1445,28.7851,36.7855,80.2282,13.1611,36.6404,104.3619,16.3701,28.6139,111.2311,48.4149,269.0310,69.4178,38.1260,92.0005,43.0269,46.9230,54.3220,95.8555,51.3987,12.4239,29.6463,135.1605,33.5923,50.7654,62.8085,116.9392,36.0335,99.3093,70.9700,65.3268,79.4903,54.2692,40.7753,253.8658,42.4800,72.5132,30.5011,36.4719,71.1716,43.6600,53.3000,37.9888,57.0165,72.7506,28.3300,162.2538,183.5027,85.7838,93.6923,554.2700,70.9700,75.5450,106.0959,70.0143,54.3838,59.0736,241.5100,53.2117,76.9394,16.8150,43.2932,102.5360,123.1285,51.6012
2015-08-04,108.1553,44.1009,531.9000,142.6800,94.0600,63.5553,91.3219,629.2500,68.3747,16.9392,114.8436,73.5745,52.6407,32.0511,109.6090,29.5857,40.5602,25.3405,74.4429,26.5168,68.7949,95.2404,131.3709,53.3292,56.1908,37.8993,29.7511,19.9061,116.3789,,88.8565,121.1500,62.5504,37.8340,66.2257,160.5497,72.8799,90.5111,82.0600,138.4916,139.1067,75.4049,97.7781,88.7102,47.2139,48.9224,97.4525,23.4973,46.2249,71.8900,134.2345,55.7129,77.2724,60.0574,38.9500,56.2832,91.5616,136.2054,110.2976,116.9025,1283.9900,65.7293,42.1312,93.0557,69.5143,75.1831,196.2670,46.2764,192.2066,97.1269,102.7078,72.0637,55.5954,330.3800,144.8190,66.2989,144.9761,91.4842,111.5857,75.0758,36.5417,90.4283,75.3247,322.5371,28.9549,68.8098,131.0800,102.3822,43.1765,175.5832,165.3454,34.2643,83.3269,59.7987,63.9703,89.7218,307.2169,64.1183,102.4607,191.5000,165.6071,25.1816,97.5630,102.1926,140.6069,41.6123,163.6179,97.2144,19.0100,89.3100,214.3100,76.9616,58.1665,17.0900,58.4753,70.9662,86.6961,76.2493,44.5304,32.9797,71.5418,72.7930,61.6184,39.9347,178.7342,143.7780,140.3000,44.0268,38.0460,104.7964,62.3949,54.5282,47.7116,27.4050,82.8444,28.1642,36.6135,80.8583,13.0471,36.9312,104.6415,16.0553,28.5392,111.2697,47.4958,268.3638,69.0830,38.8979,93.1495,43.6103,47.0801,53.7090,96.4910,51.5538,12.3989,29.6000,135.3551,33.7590,50.1693,62.6071,117.1421,36.1185,99.0214,71.8000,58.6981,80.8053,54.0934,40.9050,251.3082,42.1593,72.0079,30.4197,36.8606,72.2214,43.8750,54.1500,37.4965,57.0726,73.6554,28.4100,163.5584,183.3777,86.4355,91.1482,580.9400,70.4900,74.6850,106.6426,70.3187,54.0533,59.3225,243.3700,53.2659,77.0164,16.8982,43.9376,101.2718,124.5452,51.5824
